Department Name,Department Number,Oracle Item Number,Item Description,UOM,Avg Daily Burn Rate,Supplier Name,Avg_Lead Time,Medline item? Y/N,On-PAR or Special Request,Level 1 Perpetual_1400,Level 1 Facilities/Biomed_1232,Level 1 EVS_1321,Level 1 ED_1229,Level 1 Imaging_1329,Level 2 Pharm_2500,Level 2 Surgery/Procedures/PACU_2209_2321_2323_2450_2200B_2450A,Level 3 Sterile Processing_3307_3309,Level 3 Food Service,Level 3 Admin,Level 3 Central Lab_3411,Respiratory Therapy,"Level 5 Observation, Medical Tele & Non-Tele_5206","Level 6 Telemetry, Cardiac & Stroke",Level 7 PCU,Level 7 ICU,"Level 8 M/S Overflow, VIP & Int'l Med","Level 9 Surgical, Non-Infectious",Data_Source,Last_Updated,Update_Status
Surgery Supplies,7470009,00370,Patty Surg  Sterile 1x3in Neuro Strung,Pack,0.08,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00371,Patty Surg 0.5x3in Neuro Strung Strl,Case,0.04,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00378,Bandaid Adhesive Strip Flexible Fabric LF NS 0.75 X 3 In,Each,452.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00380,Tape Paper 1in Micropore LF,Each,1.34,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00384,Tape Foam 3in Microfoam Elas LF,Each,0.18,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00386,Drsg Tegaderm Sterile 4x4.75in Transpar,Each,56.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00387,Drsg Tegaderm Sterile 2 3/8x2.75in Transpar,Each,90.0,Medline Industries Inc,0.34,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00388,Tape Paper 2in Micropore,Each,0.82,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00389,Tape Silk 1in Durapore LF,Each,0.44,Medline Industries Inc,3.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00395,Bandage Gz Roll 4.5in Kerlix Strl,Each,14.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00403,Drsg Eye Oval Strl Pad,Each,9.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00417,Tape Transpore 0.5in Plas LF,Each,0.74,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00420,Bag Sponge Count Blue Back,Case,0.02,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00444,Electrode EKG Adult,Each,1454.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00450,Sol Irrigation NaCl 0.9 3000ml Bag,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00451,Set Y-Type TUR Latex Free Strl 96in,Each,0.06,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00465,Sol Irrigation NaCl 0.9 2000ml Bag,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00481,Set Blood Admin Y Filter STRL 120 Mic 1 Injection Site 1,Each,1.0,Medline Industries Inc,0.66,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00508,Sol IV NaCl 0.9 500ml,Each,15.0,Medline Industries Inc,0.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00511,Sol Irrigation NaCl 0.9 1000ml Bottle,Each,71.0,Medline Industries Inc,10.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00513,Sol Irrigation Str H2O 1000ml Bottle,Each,24.0,Medline Industries Inc,3.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00520,Sol IV NaCl 0.9 250ml,Each,8.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00523,Sol IV LR 1000ml,Each,4.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00524,Sol IV NaCl 0.9 1000ml,Each,14.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00529,Sol IV NaCl 0.9 50ml,Each,10.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00530,Sol IV NaCl 0.9 100ml,Each,61.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00533,Sol IV D5 50ml,Each,322.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00535,Glove Exam Non-Sterile Sm Nitrile PF LF,Each,3590.0,Medline Industries Inc,0.34,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00536,Glove Exam Non-Sterile Med Nitrile PF LF,Each,4292.0,Medline Industries Inc,0.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00537,Glove Exam Non-Sterile Lg Nitrile PF LF,Each,2529.0,Medline Industries Inc,0.34,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00545,Cannula Med Prep Smart Tip,Each,7.82,Cardinal Healthcare,18.5,N,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00545,Cannula Med Prep Smart Tip,Each,7.82,Medline Industries Inc,18.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00548,Syringe  LL LF STR 30CC,Each,25.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00549,Syringe  LL LF STR 20ml,Each,26.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00550,Syringe LL STR 60CC,Each,10.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00551,Syringe STR 3ml LL,Each,54.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00552,Syr 5ML Luer Lock LF STR,Each,38.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00553,Syringe Luer-Lok with Graduations Sterile Disp 50ml,Each,44.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00554,Syringe  Control LL STR 10ml,Each,2.82,Becton Dickinson And Company,51.76,N,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00554,Syringe  Control LL STR 10ml,Each,2.82,Medline Industries Inc,51.76,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00555,Syringe  LL LF STR 10ml,Each,74.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00558,Ndl Spinal Dmnd Pt Sentouch Hub LF 18Gx3.5IN,Each,1.68,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00560,Ndl Spinal 20GX3.5IN Dmnd Pt Sentouch Hub LF,Each,0.06,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00561,Ndl Spinal 22Gx3.5IN Dmnd Pt Sentouch Hub Bl LF,Each,0.06,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00562,Ndl Spinal LF 25G X 3.5INCH,Each,0.06,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00563,Syringe Irr Cathtip Strl 60CC,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00564,Syringe Irr Toomey LF STR 60CC,Each,0.14,Medline Industries Inc,25.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00565,Ndl Hypo 18gx1.5in Safety Glide,Each,108.0,Medline Industries Inc,0.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00569,Ndl Hypo 22gx1.5in Safety Glide LF,Each,58.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00579,Drain Hemovac Sm 400ml 3/32in,Each,0.08,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00584,Kit Hemovac 1/8drn 400ml Compact,Each,0.06,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00588,Battery Alk 1.5V Size C,Each,72.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00589,Battery Alk Procell Size 9V,Each,12.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00592,Battery Alk Procell 1.5V AA,Each,40.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00619,Mesh Marlex Flat Sheet 10 X 14in,Each,0.02,Davol Inc,2.0,N,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00619,Mesh Marlex Flat Sheet 10 X 14in,Each,0.02,Davol Inc,2.0,N,PAR Special Request,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00621,Set Irrigation 4 Lead Large Bore LF Strl 85in,Each,0.2,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00638,Tube Salem Sump 16fr 48in NG Strl Enfit Strl,Each,3.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00639,Tube Salem Sump 14fr 48in NG Strl Enfit Strl,Each,2.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00640,Tube Salem Sump 18fr 48in NG Strl Enfit Strl,Each,0.0,Medline Industries Inc,0.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00642,Drain Penrose 1 X18in Ltx Strl,Each,5.0,Medline Industries Inc,10.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00648,Cath Thoracic 32fr 20in,Each,2.0,Medline Industries Inc,31.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00670,Drsg Gz 4x4in Spng STR 4 Ply Versalon,Pack,13.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00674,Drsg Gz 6x6.75in Kerlix Sponge Strl,Each,6.86,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00677,Drsg Gz 2 X 2 In Spng 4 Ply Versln Strl,Each,100.0,Medline Industries Inc,3.34,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00679,Bandage Elastic 6inx5yd NS,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00680,Bandage Elastic NS 4x54in,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00681,Bandage Elastic NS 3x54in,Each,7.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00683,Sponge Hemostat Absorbable Surgicel Sterile 2 x 14in,Each,0.36,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00684,Stockinette Tube 4inx4yd Strl,Each,0.02,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00688,Drsg Gz STR 1x8in Xeroform,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00689,Drsg Gz STR 5x9in Xeroform,Each,11.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00698,Set Secondary IV Piggyback Conv Pin Cair Clamp w/Hgr NS 32in,Each,14.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00712,Stopcock 3 Way  Fix LL M LF STR LG,Each,2.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00723,Gown Surg Imperv  Ultra Strl Disp LF STR LG,Each,0.06,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00731,Drape Sheet Split Imperv Sterile LF 60 x 70in,Each,0.8,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00741,Kit Pleurx Starter,Each,0.0,Becton Dickinson And Company,11.0,N,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00754,Lubricant KY Jelly 2oz Tube,Each,0.46,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00766,Sponge Lap Prewashed Strl 4x18in,Each,0.56,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00772,Syringe Irr Bulb Disp STR 50ml,Each,3.36,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00774,Syringe Irr Bulb LF STR 2OZ,Each,0.7,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00784,Cath External 35mm,Each,5.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00791,Cath Uret 16fr Rob-Nel,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00792,Cath Uret 14fr Rob-Nel,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00794,Cath Uret 10fr Rob-Nel,Each,9.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00829,Dressing Vaseline 1x36in STR,Each,5.0,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00830,Drsg Gz Sterile 3x18in Vaseline,Each,6.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00838,Drsg Abd STR 5x9in Curity,Each,13.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00843,Drape Cover Mayo Stand Strl LF 25in,Each,2.66,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00844,Drape Sheet Three Quarter Strl LF 60x76in,Each,6.76,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00848,Drape Sheet U Strl LF STR 76 x 120in,Each,2.58,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00851,Drape Sheet Transverse Lap Armbrd Cvr Strl LF 72x119in,Each,0.26,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00855,Circuit Breathing Anes Grip,Each,2.2,Medline Industries Inc,1.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00894,Tape Transpore 1inx1.5yd,Each,32.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00898,Tube ET Cuffed Hi-Lo Murphy 9mm,Each,2.0,Medline Industries Inc,5.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00934,Drape Cover C-Arm Poly Strp Strl LF 41x74in,Each,1.52,Medline Industries Inc,2.26,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00940,Blade Surgical Scalpel 15 SS Strl LF,Each,0.42,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00944,Set Extension Twin 2 Clave Ports Non-Sterile 32in,Each,95.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00975,Container Specimen16oz Pathology Plastic,Each,0.02,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00976,Container Specimen 32oz,Each,0.02,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,00977,Container Specimen 64oz Transport With Lid,Each,0.02,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01019,Pouch Instr Stri Drape Plastic Strl 7 x 11in,Each,3.84,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01047,Tube Culture Collection E Swab,Each,0.08,Medline Industries Inc,0.66,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01048,Mask Surg Splashguard Visor Orn,Each,44.0,Medline Industries Inc,0.5,Y,On-PAR,X,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01071,Blanket Warm Full Body Thermacare 40x90in,Each,0.0,Medline Industries Inc,0.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01078,Blade Sclerotome Ophthalmic Multi-Sided Sharp All Around,Each,0.08,Medline Industries Inc,1.5,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01078,Blade Sclerotome Ophthalmic Multi-Sided Sharp All Around,Each,0.08,Medline Industries Inc,1.5,Y,PAR Special Request,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01079,Blade Ophthalmic Mini Round Tip One Side Sharp,Each,0.28,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
Surgery Supplies,7470009,01116,Liner Canister Suction Soft W/ Blue Lid Medi-Vac Flx Adv 300,Each,6.6,Medline Industries Inc,1.0,Y,On-PAR,,,,,,,X,,,,,,,,,,,,Merged_Complete_Dataset,2025-09-13 22:08:08,Updated_From_New_Data
